temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,dew_point_2m,DATE,HOUR,SOLAR_RADIATION,VISIBILITY
-2.7,29,6.44,0.0,0.0,-18.5,07/01/2024,14,1.76,2000
-3.2,30,6.26,0.0,0.0,-18.2,07/01/2024,15,1.47,2000
-3.9,29,5.75,0.0,0.0,-19.5,07/01/2024,16,0.99,2000
-5.1,28,4.66,0.0,0.0,-20.6,07/01/2024,17,0.42,2000
-6.4,33,4.13,0.0,0.0,-20.1,07/01/2024,18,0.03,2000
-7.3,38,4.16,0.0,0.0,-19.4,07/01/2024,19,0.0,2000
-8.1,43,3.74,0.0,0.0,-18.4,07/01/2024,20,0.0,2000
-8.6,47,3.5,0.0,0.0,-18.0,07/01/2024,21,0.0,2000
-8.7,52,3.22,0.0,0.0,-16.9,07/01/2024,22,0.0,2000
-9.0,53,2.97,0.0,0.0,-16.8,07/01/2024,23,0.0,2000
-9.1,53,2.28,0.0,0.0,-17.0,08/01/2024,0,0.0,2000
-9.3,53,1.77,0.0,0.0,-17.1,08/01/2024,1,0.0,2000
-9.4,54,1.4,0.0,0.0,-17.0,08/01/2024,2,0.0,2000
-9.6,55,1.0,0.0,0.0,-17.0,08/01/2024,3,0.0,2000
-9.8,56,0.61,0.0,0.0,-16.9,08/01/2024,4,0.0,2000
-9.8,57,0.58,0.0,0.0,-16.7,08/01/2024,5,0.0,2000
-9.9,59,0.64,0.0,0.0,-16.4,08/01/2024,6,0.0,2000
-9.9,58,0.5,0.0,0.0,-16.6,08/01/2024,7,0.0,2000
-9.9,57,0.4,0.0,0.0,-16.8,08/01/2024,8,0.0,2000
-8.6,44,0.57,0.0,0.0,-18.6,08/01/2024,9,0.27,2000
-7.3,45,1.25,0.0,0.0,-17.4,08/01/2024,10,0.83,2000
-5.4,34,0.6,0.0,0.0,-18.9,08/01/2024,11,1.34,2000
-4.0,29,0.89,0.0,0.0,-19.5,08/01/2024,12,1.7,2000
-2.8,28,1.43,0.0,0.0,-18.6,08/01/2024,13,1.84,2000
-2.0,30,2.26,0.0,0.0,-17.2,08/01/2024,14,1.76,2000
-1.8,35,2.79,0.0,0.0,-15.2,08/01/2024,15,1.47,2000
-2.4,49,3.45,0.0,0.0,-11.7,08/01/2024,16,0.95,2000
-3.3,56,2.65,0.0,0.0,-10.9,08/01/2024,17,0.35,2000
-4.6,66,1.3,0.0,0.0,-10.0,08/01/2024,18,0.02,2000
-3.6,63,0.4,0.0,0.0,-9.6,08/01/2024,19,0.0,2000
-3.1,62,1.6,0.0,0.0,-9.4,08/01/2024,20,0.0,2000
-3.3,63,2.02,0.0,0.0,-9.2,08/01/2024,21,0.0,2000
-4.0,65,2.04,0.0,0.0,-9.7,08/01/2024,22,0.0,2000
-3.7,64,1.8,0.0,0.0,-9.5,08/01/2024,23,0.0,2000
-3.3,64,1.55,0.0,0.0,-9.1,09/01/2024,0,0.0,2000
-3.0,65,1.61,0.0,0.0,-8.6,09/01/2024,1,0.0,2000
-2.7,66,1.75,0.0,0.0,-8.2,09/01/2024,2,0.0,2000
-2.5,65,2.15,0.0,0.0,-8.1,09/01/2024,3,0.0,2000
-2.5,68,1.39,0.0,0.0,-7.6,09/01/2024,4,0.0,2000
-2.0,69,2.42,0.0,0.0,-6.8,09/01/2024,5,0.0,2000
-1.6,75,2.61,0.1,0.07,-5.4,09/01/2024,6,0.0,2000
-1.6,81,2.16,0.3,0.21,-4.5,09/01/2024,7,0.0,2000
-1.8,85,2.06,0.3,0.21,-4.1,09/01/2024,8,0.0,2000
-1.3,85,2.06,0.2,0.14,-3.5,09/01/2024,9,0.04,2000
-1.6,83,1.84,0.1,0.07,-4.2,09/01/2024,10,0.14,2000
-0.6,79,1.71,0.1,0.07,-3.8,09/01/2024,11,0.32,2000
0.2,79,1.3,0.2,0.14,-3.0,09/01/2024,12,0.36,2000
0.2,83,1.3,0.2,0.14,-2.4,09/01/2024,13,0.26,2000
0.6,84,1.22,0.2,0.14,-1.8,09/01/2024,14,0.29,2000
0.6,86,1.22,0.1,0.07,-1.5,09/01/2024,15,0.22,2000
0.9,86,0.82,0.1,0.07,-1.1,09/01/2024,16,0.26,2000
0.4,90,1.03,0.1,0.07,-0.9,09/01/2024,17,0.09,2000
-0.2,95,1.04,0.1,0.07,-0.9,09/01/2024,18,0.01,2000
-0.6,96,1.2,0.1,0.07,-1.2,09/01/2024,19,0.0,2000
-1.2,96,1.63,0.1,0.07,-1.8,09/01/2024,20,0.0,2000
-1.0,96,1.5,0.0,0.0,-1.6,09/01/2024,21,0.0,2000
-1.7,95,1.3,0.1,0.07,-2.3,09/01/2024,22,0.0,2000
-2.5,95,1.53,0.0,0.0,-3.2,09/01/2024,23,0.0,2000
-2.7,92,1.77,0.0,0.0,-3.8,10/01/2024,0,0.0,2000
-3.8,91,1.63,0.0,0.0,-5.2,10/01/2024,1,0.0,2000
-4.8,89,1.63,0.0,0.0,-6.3,10/01/2024,2,0.0,2000
-5.6,89,1.77,0.0,0.0,-7.1,10/01/2024,3,0.0,2000
-6.0,89,1.86,0.0,0.0,-7.6,10/01/2024,4,0.0,2000
-6.5,89,2.14,0.0,0.0,-8.0,10/01/2024,5,0.0,2000
-6.9,89,2.05,0.0,0.0,-8.4,10/01/2024,6,0.0,2000
-6.5,88,1.75,0.0,0.0,-8.1,10/01/2024,7,0.0,2000
-6.8,89,1.46,0.0,0.0,-8.3,10/01/2024,8,0.0,2000
-4.7,80,1.3,0.0,0.0,-7.6,10/01/2024,9,0.27,2000
-2.4,81,1.3,0.0,0.0,-5.2,10/01/2024,10,0.68,2000
-0.4,72,0.94,0.0,0.0,-4.8,10/01/2024,11,1.22,2000
1.2,63,0.36,0.0,0.0,-5.0,10/01/2024,12,1.67,2000
2.5,62,0.32,0.0,0.0,-4.2,10/01/2024,13,1.82,2000
3.3,59,1.02,0.0,0.0,-4.1,10/01/2024,14,1.74,2000
3.7,56,1.41,0.0,0.0,-4.3,10/01/2024,15,1.45,2000
3.3,57,1.6,0.0,0.0,-4.4,10/01/2024,16,0.99,2000
0.3,75,1.84,0.0,0.0,-3.7,10/01/2024,17,0.43,2000
-2.6,83,2.33,0.0,0.0,-5.1,10/01/2024,18,0.03,2000
-3.6,88,2.16,0.0,0.0,-5.3,10/01/2024,19,0.0,2000
-4.5,90,2.38,0.0,0.0,-5.8,10/01/2024,20,0.0,2000
-3.8,88,1.82,0.0,0.0,-5.4,10/01/2024,21,0.0,2000
-5.6,97,1.58,0.0,0.0,-5.9,10/01/2024,22,0.0,2000
-4.8,97,1.33,0.0,0.0,-5.2,10/01/2024,23,0.0,2000
-5.3,97,1.03,0.0,0.0,-5.7,11/01/2024,0,0.0,2000
-6.1,96,0.2,0.0,0.0,-6.6,11/01/2024,1,0.0,2000
-5.8,95,1.02,0.0,0.0,-6.5,11/01/2024,2,0.0,2000
-5.9,94,1.41,0.0,0.0,-6.7,11/01/2024,3,0.0,2000
-5.8,96,0.81,0.0,0.0,-6.2,11/01/2024,4,0.0,2000
-5.7,92,1.27,0.0,0.0,-6.7,11/01/2024,5,0.0,2000
-5.7,93,1.42,0.0,0.0,-6.7,11/01/2024,6,0.0,2000
-5.3,92,1.75,0.0,0.0,-6.5,11/01/2024,7,0.0,2000
-4.7,91,1.75,0.0,0.0,-5.9,11/01/2024,8,0.0,2000
-3.4,87,2.05,0.0,0.0,-5.2,11/01/2024,9,0.14,2000
-2.7,79,1.86,0.0,0.0,-5.8,11/01/2024,10,0.61,2000
0.2,69,1.97,0.0,0.0,-4.9,11/01/2024,11,0.99,2000
2.1,65,2.75,0.0,0.0,-3.9,11/01/2024,12,1.18,2000
3.2,64,3.58,0.0,0.0,-2.8,11/01/2024,13,1.18,2000
4.4,57,6.01,0.0,0.0,-3.3,11/01/2024,14,0.88,2000
4.8,56,5.76,0.0,0.0,-3.3,11/01/2024,15,0.62,2000
4.8,58,4.35,0.0,0.0,-2.9,11/01/2024,16,0.45,2000
3.7,65,3.29,0.0,0.0,-2.3,11/01/2024,17,0.3,2000
1.2,83,2.5,0.0,0.0,-1.4,11/01/2024,18,0.03,2000
0.8,88,2.31,0.0,0.0,-0.9,11/01/2024,19,0.0,2000
0.2,91,2.02,0.0,0.0,-1.0,11/01/2024,20,0.0,2000
0.2,92,1.92,0.0,0.0,-0.9,11/01/2024,21,0.0,2000
-0.9,94,1.9,0.0,0.0,-1.9,11/01/2024,22,0.0,2000
-2.3,96,2.06,0.0,0.0,-2.8,11/01/2024,23,0.0,2000
-2.8,97,1.94,0.0,0.0,-3.2,12/01/2024,0,0.0,2000
-2.8,97,2.04,0.0,0.0,-3.2,12/01/2024,1,0.0,2000
-3.6,96,2.01,0.0,0.0,-4.2,12/01/2024,2,0.0,2000
-3.8,95,2.06,0.0,0.0,-4.5,12/01/2024,3,0.0,2000
-3.8,93,2.02,0.0,0.0,-4.7,12/01/2024,4,0.0,2000
-4.4,93,1.84,0.0,0.0,-5.4,12/01/2024,5,0.0,2000
-4.9,91,1.88,0.0,0.0,-6.2,12/01/2024,6,0.0,2000
-6.1,89,1.97,0.0,0.0,-7.5,12/01/2024,7,0.0,2000
-6.4,88,1.8,0.0,0.0,-8.0,12/01/2024,8,0.0,2000
-4.0,79,2.47,0.0,0.0,-7.1,12/01/2024,9,0.28,2000
-0.8,78,1.9,0.0,0.0,-4.2,12/01/2024,10,0.84,2000
1.1,57,2.64,0.0,0.0,-6.5,12/01/2024,11,1.36,2000
2.3,40,3.61,0.0,0.0,-9.8,12/01/2024,12,1.72,2000
3.1,34,3.89,0.0,0.0,-11.2,12/01/2024,13,1.87,2000
3.3,32,4.03,0.0,0.0,-11.7,12/01/2024,14,1.79,2000
3.2,34,4.03,0.0,0.0,-11.1,12/01/2024,15,1.49,2000
2.6,35,3.99,0.0,0.0,-11.2,12/01/2024,16,1.02,2000
0.6,42,2.4,0.0,0.0,-10.8,12/01/2024,17,0.45,2000
-2.8,58,2.35,0.0,0.0,-10.1,12/01/2024,18,0.04,2000
-3.3,61,2.19,0.0,0.0,-9.8,12/01/2024,19,0.0,2000
-3.3,57,2.44,0.0,0.0,-10.6,12/01/2024,20,0.0,2000
-4.0,56,2.2,0.0,0.0,-11.6,12/01/2024,21,0.0,2000
-4.6,58,1.97,0.0,0.0,-11.6,12/01/2024,22,0.0,2000
-5.2,59,1.84,0.0,0.0,-11.9,12/01/2024,23,0.0,2000
-5.2,58,1.88,0.0,0.0,-12.2,13/01/2024,0,0.0,2000
-5.8,58,1.62,0.0,0.0,-12.6,13/01/2024,1,0.0,2000
-6.3,60,1.9,0.0,0.0,-12.9,13/01/2024,2,0.0,2000
-6.6,60,1.82,0.0,0.0,-13.1,13/01/2024,3,0.0,2000
-6.6,59,1.63,0.0,0.0,-13.2,13/01/2024,4,0.0,2000
-6.6,59,1.8,0.0,0.0,-13.2,13/01/2024,5,0.0,2000
-6.5,59,1.71,0.0,0.0,-13.3,13/01/2024,6,0.0,2000
-6.5,59,1.71,0.0,0.0,-13.1,13/01/2024,7,0.0,2000
-6.6,62,1.68,0.0,0.0,-12.6,13/01/2024,8,0.0,2000
-4.0,54,1.87,0.0,0.0,-11.9,13/01/2024,9,0.28,2000
-2.2,45,1.08,0.0,0.0,-12.5,13/01/2024,10,0.85,2000
0.0,36,1.64,0.0,0.0,-13.1,13/01/2024,11,1.37,2000
1.5,28,1.7,0.0,0.0,-15.2,13/01/2024,12,1.74,2000
2.4,22,0.85,0.0,0.0,-17.1,13/01/2024,13,1.88,2000
3.0,20,0.32,0.0,0.0,-17.5,13/01/2024,14,1.8,2000
3.2,21,1.0,0.0,0.0,-17.4,13/01/2024,15,1.51,2000
2.9,19,1.32,0.0,0.0,-18.2,13/01/2024,16,1.04,2000
2.2,21,1.17,0.0,0.0,-18.0,13/01/2024,17,0.47,2000
1.0,24,1.36,0.0,0.0,-17.5,13/01/2024,18,0.04,2000
-3.0,38,2.35,0.0,0.0,-15.4,13/01/2024,19,0.0,2000
-4.7,62,2.75,0.0,0.0,-10.9,13/01/2024,20,0.0,2000
-4.9,70,2.47,0.0,0.0,-9.4,13/01/2024,21,0.0,2000
-5.6,66,1.97,0.0,0.0,-10.9,13/01/2024,22,0.0,2000
-5.4,63,1.58,0.0,0.0,-11.3,13/01/2024,23,0.0,2000
-5.6,62,1.41,0.0,0.0,-11.6,14/01/2024,0,0.0,2000
-5.6,61,1.22,0.0,0.0,-11.9,14/01/2024,1,0.0,2000
-5.4,59,1.5,0.0,0.0,-12.1,14/01/2024,2,0.0,2000
-5.4,60,1.43,0.0,0.0,-11.9,14/01/2024,3,0.0,2000
-5.1,62,1.8,0.0,0.0,-11.2,14/01/2024,4,0.0,2000
-5.0,64,1.57,0.0,0.0,-10.9,14/01/2024,5,0.0,2000
-4.8,63,1.61,0.0,0.0,-10.8,14/01/2024,6,0.0,2000
-4.8,64,1.92,0.0,0.0,-10.7,14/01/2024,7,0.0,2000
-3.8,60,1.91,0.0,0.0,-10.3,14/01/2024,8,0.0,2000
-0.9,56,3.54,0.0,0.0,-8.6,14/01/2024,9,0.26,2000
0.9,53,2.62,0.0,0.0,-7.5,14/01/2024,10,0.66,2000
2.8,55,3.14,0.0,0.0,-5.4,14/01/2024,11,0.45,2000
3.2,64,4.14,0.1,0.0,-3.0,14/01/2024,12,0.24,2000
2.8,88,3.55,0.9,0.0,0.9,14/01/2024,13,0.25,2000
3.3,98,3.81,1.2,0.0,3.0,14/01/2024,14,0.16,2000
2.7,99,3.16,0.5,0.0,2.5,14/01/2024,15,0.2,2000
2.5,95,4.07,0.0,0.0,1.9,14/01/2024,16,0.51,2000
1.5,94,4.08,0.0,0.0,0.7,14/01/2024,17,0.27,2000
-0.6,91,4.22,0.0,0.0,-2.0,14/01/2024,18,0.04,2000
-2.5,87,4.3,0.0,0.0,-4.4,14/01/2024,19,0.0,2000
-4.2,81,3.41,0.0,0.0,-7.0,14/01/2024,20,0.0,2000
-5.2,76,3.41,0.0,0.0,-8.7,14/01/2024,21,0.0,2000
-5.3,83,2.59,0.0,0.0,-7.8,14/01/2024,22,0.0,2000
-5.8,79,2.73,0.0,0.0,-8.9,14/01/2024,23,0.0,2000
-6.2,75,2.51,0.0,0.0,-9.8,15/01/2024,0,0.0,2000
-6.5,72,2.64,0.0,0.0,-10.7,15/01/2024,1,0.0,2000
-6.8,68,2.75,0.0,0.0,-11.7,15/01/2024,2,0.0,2000
-7.2,65,2.56,0.0,0.0,-12.6,15/01/2024,3,0.0,2000
-7.5,62,2.69,0.0,0.0,-13.5,15/01/2024,4,0.0,2000
-7.8,60,2.78,0.0,0.0,-14.3,15/01/2024,5,0.0,2000
-8.1,57,2.78,0.0,0.0,-15.1,15/01/2024,6,0.0,2000
-8.3,54,2.59,0.0,0.0,-16.0,15/01/2024,7,0.0,2000
-8.4,51,2.28,0.0,0.0,-16.8,15/01/2024,8,0.0,2000
-7.2,42,2.28,0.0,0.0,-17.9,15/01/2024,9,0.29,2000
-5.9,45,2.69,0.0,0.0,-16.0,15/01/2024,10,0.86,2000
-4.2,36,3.16,0.0,0.0,-17.0,15/01/2024,11,1.38,2000
-2.5,31,3.42,0.0,0.0,-17.2,15/01/2024,12,1.74,2000
-1.1,29,3.48,0.0,0.0,-17.0,15/01/2024,13,1.89,2000
0.1,26,3.58,0.0,0.0,-17.3,15/01/2024,14,1.83,2000
0.6,23,4.13,0.0,0.0,-18.0,15/01/2024,15,1.55,2000
0.2,23,4.21,0.0,0.0,-18.4,15/01/2024,16,1.08,2000
-1.1,27,3.29,0.0,0.0,-17.9,15/01/2024,17,0.5,2000
-3.5,32,2.69,0.0,0.0,-18.0,15/01/2024,18,0.05,2000
-4.2,34,2.91,0.0,0.0,-17.9,15/01/2024,19,0.0,2000
-4.8,34,2.95,0.0,0.0,-18.2,15/01/2024,20,0.0,2000
-5.3,36,2.8,0.0,0.0,-18.2,15/01/2024,21,0.0,2000
-6.6,51,1.92,0.0,0.0,-15.1,15/01/2024,22,0.0,2000
-6.9,52,1.94,0.0,0.0,-15.1,15/01/2024,23,0.0,2000
-7.3,54,1.7,0.0,0.0,-14.9,16/01/2024,0,0.0,2000
-7.7,58,1.36,0.0,0.0,-14.6,16/01/2024,1,0.0,2000
-7.9,61,1.17,0.0,0.0,-14.2,16/01/2024,2,0.0,2000
-8.2,64,1.22,0.0,0.0,-13.8,16/01/2024,3,0.0,2000
-8.6,68,1.32,0.0,0.0,-13.5,16/01/2024,4,0.0,2000
-8.1,65,1.17,0.0,0.0,-13.4,16/01/2024,5,0.0,2000
-8.6,69,0.57,0.0,0.0,-13.4,16/01/2024,6,0.0,2000
-8.4,68,0.54,0.0,0.0,-13.2,16/01/2024,7,0.0,2000
-8.5,69,0.54,0.0,0.0,-13.2,16/01/2024,8,0.0,2000
-6.2,56,1.04,0.0,0.0,-13.4,16/01/2024,9,0.28,2000
-5.0,49,2.53,0.0,0.0,-14.0,16/01/2024,10,0.85,2000
-2.5,37,2.11,0.0,0.0,-15.3,16/01/2024,11,1.38,2000
-0.8,31,1.3,0.0,0.0,-15.9,16/01/2024,12,1.72,2000
0.6,28,0.71,0.0,0.0,-16.1,16/01/2024,13,1.85,2000
1.5,25,0.32,0.0,0.0,-16.5,16/01/2024,14,1.75,2000
2.1,22,0.8,0.0,0.0,-17.4,16/01/2024,15,1.52,2000
2.0,22,0.89,0.0,0.0,-17.5,16/01/2024,16,0.99,2000
1.5,22,0.9,0.0,0.0,-17.6,16/01/2024,17,0.45,2000
0.6,24,1.26,0.0,0.0,-17.6,16/01/2024,18,0.05,2000
-0.6,27,1.0,0.0,0.0,-17.5,16/01/2024,19,0.0,2000
-1.4,28,0.3,0.0,0.0,-17.5,16/01/2024,20,0.0,2000
-2.0,29,0.41,0.0,0.0,-17.5,16/01/2024,21,0.0,2000
-4.7,45,2.1,0.0,0.0,-14.9,16/01/2024,22,0.0,2000
-5.5,49,2.16,0.0,0.0,-14.5,16/01/2024,23,0.0,2000
-5.6,50,2.06,0.0,0.0,-14.4,17/01/2024,0,0.0,2000
-5.7,51,1.84,0.0,0.0,-14.2,17/01/2024,1,0.0,2000
-5.5,51,1.53,0.0,0.0,-14.0,17/01/2024,2,0.0,2000
-4.7,49,1.43,0.0,0.0,-13.9,17/01/2024,3,0.0,2000
-4.8,50,1.0,0.0,0.0,-13.7,17/01/2024,4,0.0,2000
-3.8,46,1.65,0.0,0.0,-13.6,17/01/2024,5,0.0,2000
-3.5,46,1.49,0.0,0.0,-13.6,17/01/2024,6,0.0,2000
-3.0,44,1.39,0.0,0.0,-13.5,17/01/2024,7,0.0,2000
-2.7,43,1.34,0.0,0.0,-13.6,17/01/2024,8,0.0,2000
-1.7,40,1.84,0.0,0.0,-13.6,17/01/2024,9,0.08,2000
-0.6,50,1.3,0.0,0.0,-9.8,17/01/2024,10,0.45,2000
1.1,46,1.0,0.0,0.0,-9.4,17/01/2024,11,0.55,2000
0.8,52,1.08,0.1,0.07,-7.9,17/01/2024,12,0.28,2000
0.3,70,1.72,1.9,1.33,-4.6,17/01/2024,13,0.32,2000
0.4,73,2.16,1.0,0.7,-3.8,17/01/2024,14,0.28,2000
0.3,78,1.7,0.6,0.42,-3.0,17/01/2024,15,0.22,2000
0.2,82,2.15,0.6,0.35,-2.4,17/01/2024,16,0.21,2000
0.2,85,1.97,0.1,0.0,-2.0,17/01/2024,17,0.12,2000
-0.1,85,1.75,0.2,0.0,-2.2,17/01/2024,18,0.01,2000
-0.2,89,1.57,0.6,0.0,-1.8,17/01/2024,19,0.0,2000
-0.2,90,1.94,0.8,0.0,-1.6,17/01/2024,20,0.0,2000
-0.2,91,1.75,0.3,0.0,-1.5,17/01/2024,21,0.0,2000
0.1,94,1.75,0.4,0.0,-0.8,17/01/2024,22,0.0,2000
0.2,95,2.15,1.1,0.0,-0.5,17/01/2024,23,0.0,2000
0.4,95,1.84,0.4,0.0,-0.2,18/01/2024,0,0.0,2000
0.6,95,2.52,0.3,0.0,-0.1,18/01/2024,1,0.0,2000
0.9,93,2.4,0.2,0.0,-0.2,18/01/2024,2,0.0,2000
0.9,92,2.3,0.1,0.0,-0.2,18/01/2024,3,0.0,2000
0.7,90,2.06,0.0,0.0,-0.8,18/01/2024,4,0.0,2000
0.4,89,2.38,0.0,0.0,-1.1,18/01/2024,5,0.0,2000
-0.5,92,1.42,0.0,0.0,-1.6,18/01/2024,6,0.0,2000
-0.4,92,1.43,0.0,0.0,-1.6,18/01/2024,7,0.0,2000
-0.7,93,1.66,0.0,0.0,-1.7,18/01/2024,8,0.0,2000
-0.3,91,2.42,0.0,0.0,-1.6,18/01/2024,9,0.23,2000
1.5,86,1.57,0.0,0.0,-0.6,18/01/2024,10,0.75,2000
3.0,81,2.01,0.0,0.0,-0.1,18/01/2024,11,1.25,2000
4.5,76,1.6,0.0,0.0,0.7,18/01/2024,12,1.53,2000
6.3,70,0.98,0.0,0.0,1.2,18/01/2024,13,1.79,2000
7.9,65,1.36,0.0,0.0,1.7,18/01/2024,14,1.75,2000
9.4,57,2.36,0.0,0.0,1.4,18/01/2024,15,1.49,2000
9.8,53,4.35,0.0,0.0,0.6,18/01/2024,16,1.02,2000
6.9,64,5.83,0.0,0.0,0.6,18/01/2024,17,0.48,2000
4.4,71,5.2,0.0,0.0,-0.4,18/01/2024,18,0.06,2000
3.0,75,4.88,0.0,0.0,-0.9,18/01/2024,19,0.0,2000
2.2,77,4.21,0.0,0.0,-1.3,18/01/2024,20,0.0,2000
1.6,79,3.98,0.0,0.0,-1.6,18/01/2024,21,0.0,2000
1.0,86,3.23,0.0,0.0,-1.0,18/01/2024,22,0.0,2000
1.1,86,3.18,0.0,0.0,-0.9,18/01/2024,23,0.0,2000
1.4,85,3.32,0.0,0.0,-0.9,19/01/2024,0,0.0,2000
2.0,80,3.29,0.0,0.0,-1.0,19/01/2024,1,0.0,2000
2.2,78,3.38,0.0,0.0,-1.3,19/01/2024,2,0.0,2000
2.2,75,3.47,0.0,0.0,-1.7,19/01/2024,3,0.0,2000
2.0,75,3.14,0.0,0.0,-2.0,19/01/2024,4,0.0,2000
1.9,73,3.28,0.0,0.0,-2.4,19/01/2024,5,0.0,2000
1.5,74,3.28,0.0,0.0,-2.7,19/01/2024,6,0.0,2000
1.2,74,3.37,0.0,0.0,-2.8,19/01/2024,7,0.0,2000
0.9,75,3.47,0.0,0.0,-3.0,19/01/2024,8,0.0,2000
1.8,71,3.52,0.0,0.0,-2.9,19/01/2024,9,0.2,2000
4.1,70,4.2,0.0,0.0,-0.9,19/01/2024,10,0.4,2000
5.1,66,4.44,0.0,0.0,-0.7,19/01/2024,11,0.73,2000
6.1,62,5.0,0.0,0.0,-0.6,19/01/2024,12,0.96,2000
6.9,59,5.35,0.0,0.0,-0.4,19/01/2024,13,1.13,2000
7.3,57,5.55,0.0,0.0,-0.7,19/01/2024,14,1.21,2000
6.9,56,5.47,0.0,0.0,-1.2,19/01/2024,15,0.8,2000
6.4,56,5.24,0.0,0.0,-1.6,19/01/2024,16,0.46,2000
5.2,60,5.51,0.0,0.0,-2.0,19/01/2024,17,0.32,2000
3.3,64,5.86,0.0,0.0,-3.0,19/01/2024,18,0.04,2000
2.2,68,5.66,0.0,0.0,-3.2,19/01/2024,19,0.0,2000
1.3,72,5.25,0.0,0.0,-3.2,19/01/2024,20,0.0,2000
0.9,74,4.41,0.0,0.0,-3.2,19/01/2024,21,0.0,2000
1.7,74,4.59,0.0,0.0,-2.5,19/01/2024,22,0.0,2000
1.1,75,4.66,0.0,0.0,-2.8,19/01/2024,23,0.0,2000
1.0,75,5.22,0.0,0.0,-3.0,20/01/2024,0,0.0,2000
1.0,74,5.14,0.0,0.0,-3.1,20/01/2024,1,0.0,2000
1.2,72,5.1,0.0,0.0,-3.3,20/01/2024,2,0.0,2000
1.5,70,4.66,0.0,0.0,-3.5,20/01/2024,3,0.0,2000
1.6,68,4.81,0.0,0.0,-3.6,20/01/2024,4,0.0,2000
1.6,67,5.03,0.0,0.0,-3.8,20/01/2024,5,0.0,2000
1.3,67,5.19,0.0,0.0,-4.2,20/01/2024,6,0.0,2000
1.1,66,4.93,0.0,0.0,-4.4,20/01/2024,7,0.0,2000
1.1,67,5.19,0.0,0.0,-4.4,20/01/2024,8,0.0,2000
1.9,65,5.51,0.0,0.0,-4.1,20/01/2024,9,0.13,2000
2.6,66,6.02,0.0,0.0,-3.1,20/01/2024,10,0.14,2000
2.5,69,5.85,0.1,0.07,-2.5,20/01/2024,11,0.23,2000
3.1,68,5.07,0.1,0.07,-2.2,20/01/2024,12,0.57,2000
4.0,64,5.92,0.1,0.0,-2.2,20/01/2024,13,0.89,2000
3.6,64,6.32,0.1,0.0,-2.7,20/01/2024,14,0.4,2000
3.1,67,5.46,0.1,0.0,-2.4,20/01/2024,15,0.42,2000
2.3,72,5.72,0.2,0.07,-2.3,20/01/2024,16,0.13,2000
1.8,74,5.81,0.3,0.21,-2.5,20/01/2024,17,0.08,2000
1.2,74,5.9,0.4,0.28,-2.9,20/01/2024,18,0.02,2000
0.9,74,5.77,0.3,0.21,-3.2,20/01/2024,19,0.0,2000
0.8,74,4.79,0.2,0.14,-3.3,20/01/2024,20,0.0,2000
0.9,72,5.15,0.2,0.14,-3.5,20/01/2024,21,0.0,2000
0.4,70,5.28,0.1,0.07,-4.3,20/01/2024,22,0.0,2000
0.4,68,4.84,0.0,0.0,-4.8,20/01/2024,23,0.0,2000
0.6,65,4.74,0.0,0.0,-5.2,21/01/2024,0,0.0,2000
0.6,65,3.86,0.0,0.0,-5.3,21/01/2024,1,0.0,2000
0.7,64,3.16,0.0,0.0,-5.3,21/01/2024,2,0.0,2000
0.6,65,1.84,0.0,0.0,-5.2,21/01/2024,3,0.0,2000
0.6,66,2.0,0.0,0.0,-5.1,21/01/2024,4,0.0,2000
0.6,66,2.27,0.0,0.0,-5.1,21/01/2024,5,0.0,2000
0.4,68,1.61,0.0,0.0,-4.9,21/01/2024,6,0.0,2000
0.3,69,1.39,0.0,0.0,-4.7,21/01/2024,7,0.0,2000
0.3,70,1.53,0.0,0.0,-4.5,21/01/2024,8,0.0,2000
0.9,70,1.92,0.0,0.0,-4.0,21/01/2024,9,0.08,2000
1.9,69,2.28,0.0,0.0,-3.3,21/01/2024,10,0.44,2000
2.2,68,1.75,0.0,0.0,-3.2,21/01/2024,11,0.39,2000
2.5,69,1.57,0.0,0.0,-2.8,21/01/2024,12,0.45,2000
2.5,71,1.84,0.0,0.0,-2.2,21/01/2024,13,0.49,2000
2.0,76,2.61,0.0,0.0,-1.8,21/01/2024,14,0.3,2000
1.5,80,2.88,0.0,0.0,-1.5,21/01/2024,15,0.23,2000
1.3,80,2.56,0.0,0.0,-1.7,21/01/2024,16,0.2,2000
1.0,80,3.31,0.0,0.0,-2.0,21/01/2024,17,0.12,2000
0.4,84,2.87,0.1,0.07,-1.9,21/01/2024,18,0.01,2000
0.2,86,2.64,0.0,0.0,-1.9,21/01/2024,19,0.0,2000
-0.6,83,4.36,0.0,0.0,-3.0,21/01/2024,20,0.0,2000
-2.0,72,4.58,0.0,0.0,-6.4,21/01/2024,21,0.0,2000
-1.9,76,4.68,0.0,0.0,-5.5,21/01/2024,22,0.0,2000
-3.0,75,4.87,0.0,0.0,-6.8,21/01/2024,23,0.0,2000
-4.2,73,5.05,0.0,0.0,-8.2,22/01/2024,0,0.0,2000
-4.9,70,5.06,0.0,0.0,-9.6,22/01/2024,1,0.0,2000
-5.8,64,4.98,0.0,0.0,-11.5,22/01/2024,2,0.0,2000
-6.7,62,5.13,0.0,0.0,-12.8,22/01/2024,3,0.0,2000
-7.5,61,4.96,0.0,0.0,-13.8,22/01/2024,4,0.0,2000
-8.1,58,5.03,0.0,0.0,-14.9,22/01/2024,5,0.0,2000
