DATE,HOUR,RENTED_BIKE_COUNT,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,dew_point_2m,SOLAR_RADIATION,VISIBILITY
01/05/2023,20,9657,10.7,61,2.02,0.0,0.0,3.5,0.01,2000
01/05/2023,21,8300,10.7,63,1.73,0.0,0.0,4.0,0.0,2000
01/05/2023,22,6587,11.6,60,0.36,0.0,0.0,4.2,0.0,2000
01/05/2023,23,3937,8.7,76,2.37,0.0,0.0,4.7,0.0,2000
01/05/2024,0,4034,13.6,77,3.21,0.0,0.0,9.7,0.0,2000
01/05/2024,1,2999,13.2,72,4.24,0.0,0.0,8.2,0.0,2000
01/05/2024,2,1941,12.8,72,3.93,0.0,0.0,7.8,0.0,2000
01/05/2024,3,1290,12.6,67,3.79,0.0,0.0,6.7,0.0,2000
01/05/2024,4,892,12.3,63,3.23,0.0,0.0,5.4,0.0,2000
01/05/2024,5,1239,12.4,57,2.86,0.0,0.0,4.2,0.0,2000
01/05/2024,6,2157,12.4,55,2.83,0.1,0.0,3.7,0.0,2000
01/05/2024,7,5074,12.4,54,2.56,0.0,0.0,3.5,0.1,2000
01/05/2024,8,6880,12.8,53,1.75,0.1,0.0,3.5,0.34,2000
01/05/2024,9,7336,14.4,47,1.39,0.0,0.0,3.2,1.0,2000
01/05/2024,10,8326,16.0,43,3.2,0.0,0.0,3.5,1.26,2000
01/05/2024,11,9038,18.1,36,2.8,0.0,0.0,2.8,2.35,2000
01/05/2024,12,9731,19.8,33,2.6,0.0,0.0,3.1,2.98,2000
01/05/2024,13,10717,21.0,32,2.93,0.0,0.0,3.6,3.16,2000
01/05/2024,14,11436,21.8,30,2.89,0.0,0.0,3.3,2.65,2000
01/05/2024,15,12209,21.8,29,2.47,0.0,0.0,2.8,2.06,2000
01/05/2024,16,13370,22.0,27,3.01,0.0,0.0,2.3,1.89,2000
01/05/2024,17,14459,21.8,27,3.64,0.0,0.0,1.9,1.03,2000
01/05/2024,18,14919,21.5,27,2.95,0.0,0.0,1.9,0.6,2000
01/05/2024,19,12185,20.1,31,0.6,0.0,0.0,2.3,0.28,2000
01/05/2024,20,10482,15.6,50,1.93,0.0,0.0,5.2,0.01,2000
01/05/2024,21,9179,13.9,65,2.72,0.0,0.0,7.3,0.0,2000
01/05/2024,22,7205,14.2,65,1.63,0.0,0.0,7.8,0.0,2000
01/05/2024,23,4402,15.1,61,1.06,0.0,0.0,7.5,0.0,2000
01/06/2022,0,6211,14.9,62,2.14,0.0,0.0,7.8,0.0,2000
01/06/2022,1,4775,14.9,62,1.98,0.0,0.0,7.7,0.0,2000
01/06/2022,2,3117,16.8,53,1.57,0.0,0.0,7.3,0.0,2000
01/06/2022,3,2058,14.2,64,2.16,0.0,0.0,7.4,0.0,2000
01/06/2022,4,1958,13.4,65,2.24,0.0,0.0,6.9,0.0,2000
01/06/2022,5,1528,16.1,52,1.6,0.0,0.0,6.2,0.0,2000
01/06/2022,6,1839,15.8,58,1.03,0.0,0.0,7.6,0.04,2000
01/06/2022,7,2889,17.3,50,1.63,0.0,0.0,6.8,0.33,2000
01/06/2022,8,4328,19.4,43,1.84,0.0,0.0,6.6,0.89,2000
01/06/2022,9,5382,21.3,40,1.99,0.0,0.0,7.2,1.75,2000
01/06/2022,10,6422,23.8,35,2.13,0.0,0.0,7.2,2.38,2000
01/06/2022,11,7331,25.2,30,3.89,0.0,0.0,6.4,2.66,2000
01/06/2022,12,8496,26.3,26,4.81,0.0,0.0,5.0,3.13,2000
01/06/2022,13,9273,27.0,23,5.24,0.0,0.0,4.3,3.2,2000
01/06/2022,14,9706,26.9,24,5.82,0.0,0.0,4.7,3.22,2000
01/06/2022,15,10581,26.1,25,5.51,0.0,0.0,4.7,2.84,2000
01/06/2022,16,12052,25.1,28,5.32,0.0,0.0,5.3,2.39,2000
01/06/2022,17,13554,23.7,32,4.97,0.0,0.0,6.2,1.79,2000
01/06/2022,18,12836,22.2,39,4.28,0.0,0.0,7.5,1.12,2000
01/06/2022,19,12530,20.5,48,2.86,0.0,0.0,9.1,0.48,2000
01/06/2022,20,11526,17.9,64,1.39,0.0,0.0,10.9,0.07,2000
01/06/2022,21,10106,16.6,67,1.53,0.0,0.0,10.6,0.0,2000
01/06/2022,22,8018,16.2,72,1.02,0.0,0.0,11.1,0.0,2000
01/06/2022,23,5126,15.2,80,1.32,0.0,0.0,11.7,0.0,2000
01/06/2023,0,4059,18.0,93,0.92,0.0,0.0,16.8,0.0,2000
01/06/2023,1,2570,17.9,94,0.89,0.0,0.0,16.8,0.0,2000
01/06/2023,2,1663,18.6,89,0.42,0.0,0.0,16.7,0.0,2000
01/06/2023,3,1001,18.2,91,0.81,0.0,0.0,16.6,0.0,2000
01/06/2023,4,940,17.1,95,1.39,0.0,0.0,16.4,0.0,2000
01/06/2023,5,1983,17.0,96,1.62,0.0,0.0,16.3,0.0,2000
01/06/2023,6,4757,17.4,96,1.1,0.0,0.0,16.8,0.03,2000
01/06/2023,7,12481,18.4,92,0.54,0.0,0.0,17.1,0.19,2000
01/06/2023,8,17459,19.3,87,0.81,0.0,0.0,17.0,0.49,2000
01/06/2023,9,8588,20.8,78,0.14,0.0,0.0,16.8,0.77,2000
01/06/2023,10,5709,21.6,76,0.0,0.0,0.0,17.2,1.09,2000
01/06/2023,11,6613,23.1,72,0.71,0.0,0.0,17.7,2.18,2000
01/06/2023,12,7184,23.0,71,1.3,0.2,0.0,17.3,1.36,2000
01/06/2023,13,6783,24.4,66,1.3,0.8,0.0,17.5,2.65,2000
01/06/2023,14,6609,24.0,65,2.24,0.1,0.0,17.1,1.76,2000
01/06/2023,15,7656,24.1,65,2.33,0.0,0.0,17.0,1.61,2000
01/06/2023,16,11000,24.4,63,2.41,0.0,0.0,16.9,2.08,2000
01/06/2023,17,16065,24.2,61,2.42,0.0,0.0,16.4,1.63,2000
01/06/2023,18,22048,23.4,64,2.45,0.0,0.0,16.2,1.02,2000
01/06/2023,19,14820,22.0,72,2.24,0.0,0.0,16.7,0.44,2000
01/06/2023,20,12525,20.1,79,3.23,0.0,0.0,16.3,0.06,2000
01/06/2023,21,11458,19.5,83,1.96,0.0,0.0,16.6,0.0,2000
01/06/2023,22,9439,19.4,85,1.63,0.0,0.0,16.8,0.0,2000
01/06/2023,23,5754,18.6,88,1.68,0.0,0.0,16.7,0.0,2000
01/06/2024,0,4004,16.8,88,2.94,0.0,0.0,14.8,0.0,2000
01/06/2024,1,2906,16.8,90,2.57,0.4,0.0,15.1,0.0,2000
01/06/2024,2,1970,16.6,89,2.12,0.8,0.0,14.8,0.0,2000
01/06/2024,3,1411,16.1,94,1.53,0.2,0.0,15.1,0.0,2000
01/06/2024,4,1064,15.6,96,1.86,0.2,0.0,14.9,0.0,2000
01/06/2024,5,1303,15.1,97,2.34,0.0,0.0,14.6,0.0,2000
01/06/2024,6,2048,15.1,97,2.64,0.0,0.0,14.6,0.05,2000
01/06/2024,7,3472,15.7,93,3.0,0.0,0.0,14.6,0.4,2000
01/06/2024,8,5654,16.6,86,3.26,0.0,0.0,14.2,0.96,2000
01/06/2024,9,6838,18.2,74,2.83,0.0,0.0,13.6,1.67,2000
01/06/2024,10,7389,20.0,64,3.22,0.0,0.0,13.1,2.08,2000
01/06/2024,11,8198,21.8,53,3.67,0.1,0.0,11.8,2.66,2000
01/06/2024,12,8937,23.1,44,4.34,0.0,0.0,10.1,2.98,2000
01/06/2024,13,9748,24.0,40,4.62,0.0,0.0,9.5,3.17,2000
01/06/2024,14,10007,25.0,34,4.72,0.0,0.0,8.0,3.13,2000
01/06/2024,15,10904,25.8,30,5.19,0.0,0.0,7.1,2.84,2000
01/06/2024,16,11841,25.8,28,4.55,0.0,0.0,6.0,2.34,2000
01/06/2024,17,12739,25.1,29,4.85,0.0,0.0,5.9,1.53,2000
01/06/2024,18,12550,23.5,40,5.16,0.0,0.0,9.1,0.92,2000
01/06/2024,19,11526,21.7,52,4.7,0.0,0.0,11.3,0.44,2000
01/06/2024,20,10446,20.3,48,4.12,0.0,0.0,9.1,0.07,2000
01/06/2024,21,9602,19.4,45,4.2,0.0,0.0,7.2,0.0,2000
01/06/2024,22,7850,18.0,52,3.84,0.0,0.0,8.1,0.0,2000
01/06/2024,23,5475,17.1,58,3.06,0.0,0.0,8.7,0.0,2000
01/07/2022,0,2034,23.0,96,1.84,0.1,0.0,22.2,0.0,2000
01/07/2022,1,1793,23.1,96,1.92,0.0,0.0,22.4,0.0,2000
01/07/2022,2,1288,23.0,96,1.71,0.0,0.0,22.4,0.0,2000
01/07/2022,3,721,23.1,96,1.66,0.0,0.0,22.5,0.0,2000
01/07/2022,4,579,23.0,97,1.53,0.0,0.0,22.5,0.0,2000
01/07/2022,5,1228,23.1,96,2.11,0.0,0.0,22.5,0.0,2000
01/07/2022,6,2797,23.2,96,2.47,0.1,0.0,22.5,0.03,2000
01/07/2022,7,7151,24.0,93,3.08,0.0,0.0,22.8,0.28,2000
01/07/2022,8,11517,25.0,89,4.16,0.2,0.0,23.0,0.77,2000
01/07/2022,9,6324,26.2,86,2.5,0.2,0.0,23.8,1.18,2000
01/07/2022,10,5116,27.4,81,2.98,0.1,0.0,23.8,2.04,2000
01/07/2022,11,5519,28.3,75,3.22,0.1,0.0,23.5,2.34,2000
01/07/2022,12,6240,29.1,73,3.62,0.0,0.0,23.9,2.78,2000
01/07/2022,13,5647,29.1,72,3.97,0.1,0.0,23.5,2.78,2000
01/07/2022,14,5529,29.4,70,4.0,0.0,0.0,23.4,2.79,2000
01/07/2022,15,6270,29.2,69,4.14,0.1,0.0,22.9,2.49,2000
01/07/2022,16,8053,28.4,70,4.17,0.3,0.0,22.5,1.95,2000
01/07/2022,17,12337,27.5,79,3.67,0.0,0.0,23.6,1.4,2000
01/07/2022,18,17484,27.0,81,3.05,0.0,0.0,23.5,0.98,2000
01/07/2022,19,12949,26.5,84,1.75,0.0,0.0,23.6,0.45,2000
01/07/2022,20,10983,25.0,91,1.22,0.0,0.0,23.5,0.09,2000
01/07/2022,21,10243,24.2,93,1.17,0.0,0.0,23.0,0.0,2000
01/07/2022,22,9284,23.8,95,1.2,0.0,0.0,22.9,0.0,2000
01/07/2022,23,6400,23.4,95,1.21,0.0,0.0,22.5,0.0,2000
01/07/2023,0,4789,21.8,100,1.04,0.0,0.0,21.8,0.0,2000
01/07/2023,1,3726,21.6,99,0.91,0.0,0.0,21.5,0.0,2000
01/07/2023,2,2568,21.4,100,0.86,0.0,0.0,21.3,0.0,2000
01/07/2023,3,1699,21.5,100,0.61,0.0,0.0,21.4,0.0,2000
01/07/2023,4,1214,21.4,100,0.76,0.0,0.0,21.4,0.0,2000
01/07/2023,5,1406,21.9,99,1.08,0.0,0.0,21.7,0.0,2000
01/07/2023,6,2184,22.1,99,1.66,0.0,0.0,22.0,0.04,2000
01/07/2023,7,3226,22.6,99,1.56,0.0,0.0,22.5,0.27,2000
01/07/2023,8,5107,24.1,93,0.85,0.0,0.0,22.9,0.76,2000
01/07/2023,9,5819,25.8,85,1.34,0.0,0.0,23.0,1.34,2000
01/07/2023,10,6094,27.5,76,1.03,0.0,0.0,23.0,1.83,2000
01/07/2023,11,6287,28.9,71,0.4,0.1,0.0,23.0,2.24,2000
01/07/2023,12,6755,29.5,67,1.0,0.0,0.0,22.9,2.44,2000
01/07/2023,13,6845,30.4,64,1.22,0.1,0.0,22.7,2.85,2000
01/07/2023,14,6398,31.1,61,1.81,0.0,0.0,22.8,2.89,2000
01/07/2023,15,6699,31.2,61,2.04,0.0,0.0,22.9,2.83,2000
01/07/2023,16,7222,30.6,67,3.04,0.0,0.0,23.9,2.43,2000
01/07/2023,17,8074,29.6,73,3.91,0.0,0.0,24.2,1.83,2000
01/07/2023,18,9008,28.6,77,3.4,0.0,0.0,24.1,1.18,2000
01/07/2023,19,9523,27.2,84,2.47,0.0,0.0,24.2,0.55,2000
01/07/2023,20,9985,25.0,91,2.91,0.0,0.0,23.3,0.11,2000
01/07/2023,21,9796,23.6,94,1.8,0.0,0.0,22.6,0.0,2000
01/07/2023,22,8367,22.9,96,1.3,0.0,0.0,22.2,0.0,2000
01/07/2023,23,6056,22.2,97,1.53,0.0,0.0,21.7,0.0,2000
01/07/2024,0,3004,20.9,95,2.25,0.0,0.0,20.1,0.0,2000
01/07/2024,1,1869,20.9,95,2.12,0.0,0.0,20.0,0.0,2000
01/07/2024,2,1181,20.5,97,1.44,0.0,0.0,20.0,0.0,2000
01/07/2024,3,906,20.5,97,1.5,0.0,0.0,19.9,0.0,2000
01/07/2024,4,922,20.3,97,1.25,0.0,0.0,19.8,0.0,2000
01/07/2024,5,2216,20.4,96,0.85,0.0,0.0,19.7,0.0,2000
01/07/2024,6,5205,20.6,95,0.5,0.0,0.0,19.8,0.03,2000
01/07/2024,7,12223,21.2,91,1.02,0.0,0.0,19.6,0.18,2000
01/07/2024,8,15322,22.1,85,0.58,0.0,0.0,19.5,0.51,2000
01/07/2024,9,7663,23.5,78,1.5,0.0,0.0,19.5,1.04,2000
01/07/2024,10,5324,25.0,69,1.51,0.0,0.0,19.0,2.0,2000
01/07/2024,11,5996,26.1,63,1.32,0.0,0.0,18.6,2.2,2000
01/07/2024,12,6350,27.4,58,1.22,0.0,0.0,18.5,2.33,2000
01/07/2024,13,5629,28.1,56,0.63,0.0,0.0,18.6,2.65,2000
01/07/2024,14,5706,29.5,52,1.25,0.0,0.0,18.6,2.58,2000
01/07/2024,15,6700,29.8,52,1.68,0.0,0.0,19.0,2.03,2000
01/07/2024,16,8832,29.7,52,1.94,0.0,0.0,18.8,1.92,2000
01/07/2024,17,14570,27.2,68,4.44,0.0,0.0,20.8,1.54,2000
01/07/2024,18,21098,26.0,72,3.32,0.0,0.0,20.6,1.17,2000
01/07/2024,19,14744,25.4,73,1.84,0.0,0.0,20.1,0.54,2000
01/07/2024,20,12592,24.0,81,1.6,0.0,0.0,20.5,0.1,2000
01/07/2024,21,11051,23.2,87,1.8,0.0,0.0,21.0,0.0,2000
01/07/2024,22,8404,22.9,86,1.26,0.0,0.0,20.5,0.0,2000
01/07/2024,23,4900,22.4,91,1.08,0.0,0.0,20.8,0.0,2000
01/08/2022,0,872,25.3,92,5.34,3.3,0.0,23.9,0.0,2000
01/08/2022,1,821,24.8,94,3.61,5.4,0.0,23.8,0.0,2000
01/08/2022,2,489,25.1,92,3.92,0.5,0.0,23.7,0.0,2000
01/08/2022,3,122,25.4,91,4.53,0.1,0.0,23.8,0.0,2000
01/08/2022,4,58,25.3,91,4.16,0.0,0.0,23.8,0.0,2000
01/08/2022,5,104,25.1,91,4.39,0.1,0.0,23.6,0.0,2000
01/08/2022,6,290,24.9,93,2.55,0.4,0.0,23.7,0.01,2000
01/08/2022,7,954,25.3,93,2.56,0.8,0.0,24.0,0.16,2000
01/08/2022,8,4456,26.6,87,3.49,0.3,0.0,24.3,0.53,2000
01/08/2022,9,3907,26.8,88,2.9,0.3,0.0,24.6,0.61,2000
01/08/2022,10,3233,28.0,85,3.42,0.4,0.0,25.1,1.36,2000
01/08/2022,11,4186,27.8,86,3.14,4.0,0.0,25.2,0.91,2000
01/08/2022,12,4788,29.0,83,2.82,0.2,0.0,26.0,1.49,2000
01/08/2022,13,4668,31.0,73,3.18,0.1,0.0,25.6,2.51,2000
01/08/2022,14,4643,31.6,69,3.14,0.0,0.0,25.3,1.98,2000
01/08/2022,15,5029,29.5,78,3.2,2.8,0.0,25.3,1.89,2000
01/08/2022,16,6432,30.0,76,3.32,0.5,0.0,25.2,1.41,2000
01/08/2022,17,10131,29.8,78,3.8,0.1,0.0,25.5,1.15,2000
01/08/2022,18,15162,29.6,79,4.21,0.0,0.0,25.5,0.9,2000
01/08/2022,19,11224,29.1,79,4.21,0.0,0.0,25.1,0.4,2000
01/08/2022,20,9910,29.0,75,4.73,0.0,0.0,24.1,0.04,2000
01/08/2022,21,7989,27.5,81,4.3,0.0,0.0,23.9,0.0,2000
01/08/2022,22,6404,27.5,80,5.26,0.4,0.0,23.9,0.0,2000
01/08/2022,23,2170,26.0,90,4.05,4.8,0.0,24.3,0.0,2000
01/08/2023,0,3388,25.1,96,1.08,0.0,0.0,24.5,0.0,2000
01/08/2023,1,2279,24.8,97,1.41,0.0,0.0,24.3,0.0,2000
01/08/2023,2,1493,24.6,97,1.53,0.0,0.0,24.1,0.0,2000
01/08/2023,3,1037,24.1,97,1.75,0.0,0.0,23.7,0.0,2000
01/08/2023,4,955,23.9,98,1.63,0.0,0.0,23.5,0.0,2000
01/08/2023,5,2052,24.0,98,1.21,0.0,0.0,23.6,0.0,2000
01/08/2023,6,4345,24.4,97,1.2,0.0,0.0,23.8,0.01,2000
01/08/2023,7,8938,25.8,94,1.3,0.0,0.0,24.6,0.3,2000
01/08/2023,8,13000,27.3,87,1.25,0.0,0.0,25.0,0.81,2000
01/08/2023,9,6555,28.4,80,1.2,0.0,0.0,24.7,1.33,2000
01/08/2023,10,4378,29.8,75,0.73,0.0,0.0,25.0,2.15,2000
01/08/2023,11,4847,30.8,72,0.72,0.1,0.0,25.1,2.58,2000
01/08/2023,12,5102,31.5,70,0.61,0.0,0.0,25.4,2.67,2000
01/08/2023,13,4555,31.9,70,0.92,0.0,0.0,25.7,2.78,2000
01/08/2023,14,4453,32.1,70,1.33,0.0,0.0,25.9,2.63,2000
01/08/2023,15,4929,32.2,68,1.52,0.0,0.0,25.6,2.54,2000
01/08/2023,16,6378,32.5,63,1.65,0.0,0.0,24.6,2.22,2000
01/08/2023,17,11406,30.9,69,2.36,0.1,0.0,24.5,1.31,2000
01/08/2023,18,16871,30.7,71,1.9,0.1,0.0,24.8,0.91,2000
01/08/2023,19,12014,29.5,80,1.48,0.0,0.0,25.7,0.39,2000
01/08/2023,20,10891,28.1,87,1.28,0.0,0.0,25.7,0.05,2000
01/08/2023,21,9896,27.5,92,1.52,0.0,0.0,26.0,0.0,2000
01/08/2023,22,8125,27.0,94,1.26,0.0,0.0,26.0,0.0,2000
01/08/2023,23,4877,26.5,95,1.2,0.0,0.0,25.6,0.0,2000
01/08/2024,0,3217,25.4,96,1.14,0.0,0.0,24.8,0.0,2000
01/08/2024,1,2147,25.2,97,1.33,0.0,0.0,24.6,0.0,2000
01/08/2024,2,1387,25.1,96,1.51,0.0,0.0,24.5,0.0,2000
01/08/2024,3,896,25.0,96,1.75,0.0,0.0,24.4,0.0,2000
01/08/2024,4,840,25.2,95,1.9,0.0,0.0,24.4,0.0,2000
01/08/2024,5,1961,25.2,95,2.14,0.1,0.0,24.4,0.0,2000
01/08/2024,6,4033,25.5,94,2.5,0.1,0.0,24.5,0.01,2000
01/08/2024,7,8144,26.2,91,3.4,0.1,0.0,24.6,0.17,2000
01/08/2024,8,13085,27.2,86,4.12,0.1,0.0,24.7,0.67,2000
01/08/2024,9,6565,28.3,83,4.02,0.0,0.0,25.0,1.2,2000
01/08/2024,10,4274,29.5,77,4.19,0.1,0.0,25.0,1.89,2000
01/08/2024,11,5028,29.8,76,4.1,0.2,0.0,25.1,1.85,2000
01/08/2024,12,5227,30.6,72,4.05,0.1,0.0,25.0,2.35,2000
01/08/2024,13,4843,31.5,69,4.19,0.1,0.0,25.1,2.78,2000
01/08/2024,14,4701,31.9,68,4.36,0.1,0.0,25.2,2.67,2000
01/08/2024,15,5067,31.7,71,4.58,0.0,0.0,25.7,2.51,2000
01/08/2024,16,6359,31.6,71,4.44,0.0,0.0,25.8,2.15,2000
01/08/2024,17,11246,31.2,73,4.19,0.0,0.0,25.8,1.67,2000
01/08/2024,18,15653,30.7,76,3.55,0.0,0.0,26.0,1.06,2000
01/08/2024,19,10986,29.5,82,2.21,0.0,0.0,26.1,0.44,2000
01/08/2024,20,9676,28.0,89,1.91,0.0,0.0,26.0,0.05,2000
01/08/2024,21,8619,27.2,93,1.43,0.0,0.0,25.9,0.0,2000
01/08/2024,22,7184,26.8,93,1.46,0.0,0.0,25.5,0.0,2000
01/08/2024,23,4348,26.5,95,1.4,0.0,0.0,25.6,0.0,2000
01/09/2022,0,3932,18.4,95,1.7,0.0,0.0,17.5,0.0,2000
01/09/2022,1,2608,18.1,95,1.53,0.0,0.0,17.3,0.0,2000
01/09/2022,2,1450,17.4,97,1.8,0.0,0.0,16.9,0.0,2000
01/09/2022,3,919,17.2,97,1.9,0.0,0.0,16.8,0.0,2000
01/09/2022,4,782,17.7,95,1.48,0.0,0.0,17.0,0.0,2000
01/09/2022,5,1555,17.3,95,1.5,0.0,0.0,16.5,0.0,2000
01/09/2022,6,3761,16.8,96,1.39,0.0,0.0,16.1,0.0,2000
01/09/2022,7,9998,17.8,95,0.85,0.0,0.0,17.0,0.14,2000
01/09/2022,8,14427,19.9,92,0.54,0.0,0.0,18.6,0.69,2000
01/09/2022,9,7193,21.0,86,1.42,0.0,0.0,18.6,1.41,2000
01/09/2022,10,5084,22.9,79,1.08,0.0,0.0,19.1,2.08,2000
01/09/2022,11,6026,24.4,75,1.7,0.0,0.0,19.7,2.58,2000
01/09/2022,12,6275,25.8,69,1.4,0.0,0.0,19.6,2.91,2000
01/09/2022,13,5722,26.9,62,1.02,0.0,0.0,19.0,3.04,2000
01/09/2022,14,5937,27.6,57,1.61,0.0,0.0,18.4,2.92,2000
01/09/2022,15,6702,28.0,55,2.39,0.0,0.0,18.2,2.62,2000
01/09/2022,16,9921,27.9,55,2.5,0.0,0.0,18.1,2.1,2000
01/09/2022,17,13895,27.4,59,2.33,0.0,0.0,18.6,1.43,2000
01/09/2022,18,20572,26.0,72,1.99,0.0,0.0,20.5,0.76,2000
01/09/2022,19,14316,23.5,79,1.8,0.0,0.0,19.5,0.18,2000
01/09/2022,20,12144,22.2,84,2.21,0.0,0.0,19.5,0.0,2000
01/09/2022,21,11139,20.5,92,2.44,0.0,0.0,19.0,0.0,2000
01/09/2022,22,9213,20.0,93,2.28,0.0,0.0,18.9,0.0,2000
01/09/2022,23,5778,19.2,92,2.59,0.0,0.0,18.0,0.0,2000
01/09/2023,0,4077,19.9,93,1.86,0.0,0.0,18.6,0.0,2000
01/09/2023,1,2795,19.6,92,1.94,0.0,0.0,18.2,0.0,2000
01/09/2023,2,1772,19.4,91,2.0,0.0,0.0,17.9,0.0,2000
01/09/2023,3,1147,19.0,92,1.92,0.0,0.0,17.6,0.0,2000
01/09/2023,4,980,18.5,92,1.89,0.0,0.0,17.2,0.0,2000
01/09/2023,5,2017,18.2,92,1.66,0.0,0.0,16.9,0.0,2000
01/09/2023,6,4695,18.1,92,1.58,0.0,0.0,16.7,0.0,2000
01/09/2023,7,11924,18.6,92,1.35,0.0,0.0,17.4,0.15,2000
01/09/2023,8,16066,20.5,87,0.5,0.0,0.0,18.4,0.69,2000
01/09/2023,9,7784,22.0,87,0.41,0.0,0.0,19.6,1.4,2000
01/09/2023,10,5578,24.4,74,0.51,0.0,0.0,19.4,2.09,2000
01/09/2023,11,6373,26.0,63,1.43,0.0,0.0,18.4,2.61,2000
01/09/2023,12,6818,27.0,56,1.72,0.0,0.0,17.5,2.94,2000
01/09/2023,13,6512,27.8,52,2.08,0.0,0.0,16.9,3.06,2000
01/09/2023,14,6582,27.8,53,2.92,0.0,0.0,17.2,2.93,2000
01/09/2023,15,8156,27.6,55,3.14,0.0,0.0,17.8,2.64,2000
01/09/2023,16,10305,27.4,57,2.98,0.0,0.0,18.0,1.95,2000
01/09/2023,17,16125,26.8,60,2.69,0.0,0.0,18.4,1.37,2000
01/09/2023,18,21353,25.8,71,1.25,0.0,0.0,20.2,0.76,2000
01/09/2023,19,14665,23.1,82,1.82,0.0,0.0,20.0,0.18,2000
01/09/2023,20,12151,22.2,84,1.93,0.0,0.0,19.5,0.0,2000
01/09/2023,21,11426,20.7,93,2.06,0.0,0.0,19.5,0.0,2000
01/09/2023,22,10134,20.4,93,2.02,0.0,0.0,19.2,0.0,2000
01/09/2023,23,6798,20.0,93,1.98,0.0,0.0,18.8,0.0,2000
01/09/2024,0,3966,24.5,87,1.17,0.0,0.0,22.1,0.0,2000
01/09/2024,1,2631,22.8,94,1.7,0.0,0.0,21.7,0.0,2000
01/09/2024,2,1768,22.0,96,2.0,0.0,0.0,21.4,0.0,2000
01/09/2024,3,1268,21.9,97,1.52,0.0,0.0,21.4,0.0,2000
01/09/2024,4,900,21.2,98,1.77,0.0,0.0,21.0,0.0,2000
01/09/2024,5,1047,20.9,99,1.88,0.0,0.0,20.7,0.0,2000
01/09/2024,6,1711,20.8,99,1.93,0.0,0.0,20.6,0.0,2000
01/09/2024,7,2550,22.4,96,1.36,0.0,0.0,21.8,0.14,2000
01/09/2024,8,3568,23.8,86,1.58,0.0,0.0,21.4,0.69,2000
01/09/2024,9,4431,25.1,81,2.33,0.0,0.0,21.6,1.41,2000
01/09/2024,10,4908,26.2,77,2.22,0.0,0.0,21.8,2.04,2000
01/09/2024,11,5136,27.5,68,3.58,0.0,0.0,21.0,2.56,2000
01/09/2024,12,5753,28.0,65,3.71,0.0,0.0,20.7,2.71,2000
01/09/2024,13,6118,28.2,62,3.76,0.0,0.0,20.1,2.93,2000
01/09/2024,14,6140,28.3,59,3.76,0.0,0.0,19.4,2.89,2000
01/09/2024,15,6528,28.2,55,3.58,0.0,0.0,18.4,2.62,2000
01/09/2024,16,8075,28.0,54,3.49,0.0,0.0,17.7,2.14,2000
01/09/2024,17,9964,27.2,56,3.22,0.0,0.0,17.8,1.49,2000
01/09/2024,18,10626,25.8,65,2.28,0.0,0.0,18.7,0.73,2000
01/09/2024,19,10207,24.2,73,1.65,0.0,0.0,19.1,0.09,2000
01/09/2024,20,9505,23.4,82,1.26,0.0,0.0,20.1,0.0,2000
01/09/2024,21,8273,22.7,87,1.43,0.0,0.0,20.4,0.0,2000
01/09/2024,22,6152,23.3,82,0.41,0.0,0.0,20.0,0.0,2000
01/09/2024,23,3943,21.5,91,1.61,0.0,0.0,20.1,0.0,2000
01/10/2022,0,5338,15.7,91,1.08,0.0,0.0,14.2,0.0,2000
01/10/2022,1,4189,14.4,95,1.26,0.0,0.0,13.6,0.0,2000
01/10/2022,2,2708,12.9,98,1.77,0.0,0.0,12.6,0.0,2000
01/10/2022,3,1652,12.4,99,2.09,0.0,0.0,12.1,0.0,2000
01/10/2022,4,1275,12.0,100,1.88,0.0,0.0,12.0,0.0,2000
01/10/2022,5,1333,12.5,99,1.3,0.0,0.0,12.3,0.0,2000
01/10/2022,6,1842,12.8,99,0.72,0.0,0.0,12.6,0.0,2000
01/10/2022,7,2896,12.2,99,0.76,0.0,0.0,12.1,0.03,2000
01/10/2022,8,5384,13.6,97,0.5,0.0,0.0,13.1,0.39,2000
01/10/2022,9,6477,15.1,90,1.28,0.0,0.0,13.4,0.88,2000
01/10/2022,10,6960,17.1,83,0.41,0.0,0.0,14.1,1.43,2000
01/10/2022,11,7843,19.5,73,0.54,0.0,0.0,14.5,2.2,2000
01/10/2022,12,8728,21.5,64,0.22,0.0,0.0,14.4,2.51,2000
01/10/2022,13,9519,23.2,54,0.89,0.0,0.0,13.2,2.56,2000
01/10/2022,14,9733,24.4,46,1.22,0.0,0.0,12.1,2.46,2000
01/10/2022,15,10735,24.9,45,1.1,0.0,0.0,12.0,2.01,2000
01/10/2022,16,12151,24.7,46,0.81,0.0,0.0,12.4,1.29,2000
01/10/2022,17,12563,23.6,59,1.22,0.0,0.0,15.1,0.67,2000
01/10/2022,18,12307,20.9,73,1.51,0.0,0.0,15.9,0.2,2000
01/10/2022,19,10490,18.7,86,2.18,0.0,0.0,16.4,0.0,2000
01/10/2022,20,9657,18.0,90,1.7,0.0,0.0,16.5,0.0,2000
01/10/2022,21,9132,18.6,83,1.39,0.0,0.0,15.6,0.0,2000
01/10/2022,22,8118,17.3,86,1.91,0.0,0.0,15.0,0.0,2000
